CustomerID,LastPurchaseDate,Frequency,MonetaryValue,Recency,R_Quartile,R_Score,F_Quartile,F_Score,M_Quartile,M_Score,RFM_Score_Concat,Segment
15830,2011-11-02 10:40:00,1,576.0,38,2,3,1,1,2,2,312,Promising
16723,2011-09-09 13:01:00,2,576.4000000000001,92,3,2,2,2,2,2,222,At Risk
14176,2011-02-15 13:12:00,4,576.9,298,4,1,3,3,2,2,132,At Risk
14529,2011-10-10 15:27:00,3,578.61,61,3,2,3,3,2,2,232,At Risk
16005,2011-11-27 13:47:00,4,578.71,13,1,4,3,3,2,2,432,Potential Loyalists
17540,2011-11-15 11:56:00,2,578.9000000000001,25,2,3,2,2,2,2,322,Promising
13292,2011-11-01 10:04:00,2,578.94,39,2,3,2,2,2,2,322,Promising
17142,2011-04-14 18:22:00,1,579.0,240,4,1,1,1,2,2,112,Hibernating/Lost
18095,2011-01-31 12:50:00,2,580.05,313,4,1,3,3,2,2,132,At Risk
17259,2011-07-14 15:01:00,2,581.2299999999999,149,4,1,2,2,2,2,122,At Risk
12695,2011-12-02 13:22:00,4,582.1,8,1,4,3,3,2,2,432,Potential Loyalists
13427,2011-11-20 13:02:00,3,582.6,20,2,3,3,3,2,2,332,Need Attention
15573,2011-11-08 11:38:00,2,583.24,32,2,3,2,2,2,2,322,Promising
17014,2011-12-01 14:09:00,3,583.43,9,1,4,3,3,2,2,432,Potential Loyalists
15762,2011-10-05 16:15:00,2,583.75,66,3,2,2,2,2,2,222,At Risk
13557,2011-11-11 15:24:00,2,584.06,29,2,3,2,2,2,2,322,Promising
14023,2011-12-02 13:58:00,2,584.0699999999999,8,1,4,2,2,2,2,422,Potential Loyalists
16072,2011-02-24 14:32:00,1,584.3199999999999,289,4,1,2,2,2,2,122,At Risk
16384,2011-09-11 11:19:00,2,584.5,90,3,2,2,2,2,2,222,At Risk
15222,2011-01-25 08:03:00,1,585.0,319,4,1,2,2,2,2,122,At Risk
13243,2011-05-20 13:14:00,1,585.1199999999999,204,4,1,1,1,2,2,112,Hibernating/Lost
17890,2011-01-21 11:19:00,2,586.89,323,4,1,3,3,2,2,132,At Risk
17351,2011-11-03 18:45:00,3,587.15,37,2,3,3,3,2,2,332,Need Attention
15624,2011-08-15 11:38:00,4,588.13,117,3,2,3,3,2,2,232,At Risk
14338,2011-07-01 14:08:00,2,588.22,162,4,1,2,2,2,2,122,At Risk
16838,2011-05-26 13:13:00,2,588.85,198,4,1,3,3,2,2,132,At Risk
14882,2011-11-13 12:47:00,2,589.7,27,2,3,2,2,2,2,322,Promising
13270,2010-12-08 14:53:00,1,590.0,367,4,1,2,2,2,2,122,At Risk
13452,2011-03-25 14:19:00,2,590.0,260,4,1,3,3,2,2,132,At Risk
13276,2011-10-07 12:44:00,2,590.9300000000001,64,3,2,2,2,2,2,222,At Risk
14692,2011-07-25 15:08:00,4,591.5500000000001,138,3,2,3,3,2,2,232,At Risk
16788,2011-08-08 14:53:00,2,592.74,124,3,2,2,2,2,2,222,At Risk
16203,2011-10-12 12:31:00,4,592.9,59,3,2,3,3,2,2,232,At Risk
18232,2011-09-19 11:49:00,4,592.97,82,3,2,3,3,2,2,232,At Risk
16535,2011-12-04 15:18:00,1,593.75,6,1,4,1,1,2,2,412,Promising
12917,2011-08-03 16:42:00,1,594.0,129,3,2,1,1,2,2,212,Hibernating/Lost
15442,2011-04-05 12:24:00,1,594.0,249,4,1,2,2,2,2,122,At Risk
13959,2011-09-21 15:06:00,3,594.04,80,3,2,3,3,2,2,232,At Risk
16325,2011-10-24 08:48:00,3,594.24,47,2,3,3,3,2,2,332,Need Attention
13558,2011-12-04 11:24:00,4,594.52,6,1,4,3,3,2,2,432,Potential Loyalists
14284,2011-11-09 08:11:00,2,595.25,31,2,3,2,2,2,2,322,Promising
17658,2011-11-14 12:07:00,2,595.4200000000001,26,2,3,2,2,2,2,322,Promising
13888,2011-08-12 10:13:00,2,595.6700000000001,120,3,2,2,2,2,2,222,At Risk
14965,2011-09-04 13:20:00,2,596.0899999999999,97,3,2,2,2,2,2,222,At Risk
18246,2011-11-16 11:49:00,2,596.1,24,2,3,2,2,2,2,322,Promising
14467,2011-11-22 12:48:00,4,596.26,18,1,4,3,3,2,2,432,Potential Loyalists
14675,2011-11-23 12:58:00,1,596.3599999999999,17,1,4,1,1,2,2,412,Promising
15381,2011-05-10 11:55:00,2,596.8499999999999,214,4,1,3,3,2,2,132,At Risk
14645,2011-07-06 09:15:00,2,597.09,157,4,1,2,2,2,2,122,At Risk
14108,2011-11-09 10:41:00,2,597.9100000000001,31,2,3,2,2,2,2,322,Promising
16298,2011-11-17 11:59:00,3,598.1999999999999,23,2,3,3,3,2,2,332,Need Attention
13311,2011-12-05 12:55:00,2,598.57,5,1,4,2,2,2,2,422,Potential Loyalists
15720,2011-11-15 14:48:00,1,598.7299999999999,25,2,3,1,1,2,2,312,Promising
17420,2011-10-20 14:52:00,3,598.83,51,2,3,3,3,2,2,332,Need Attention
14710,2011-11-25 14:53:00,4,599.48,15,1,4,3,3,2,2,432,Potential Loyalists
12556,2011-10-20 13:06:00,2,599.56,51,2,3,2,2,2,2,322,Promising
13023,2011-10-06 16:27:00,2,599.9,65,3,2,2,2,2,2,222,At Risk
12872,2011-01-17 10:52:00,2,599.9700000000001,327,4,1,3,3,2,2,132,At Risk
18211,2011-11-14 08:10:00,5,600.0699999999999,26,2,3,4,4,2,2,342,Need Attention
13301,2011-08-28 11:25:00,4,600.1899999999999,104,3,2,3,3,2,2,232,At Risk
12420,2011-10-07 08:55:00,1,600.3899999999999,64,3,2,1,1,2,2,212,Hibernating/Lost
16654,2011-07-21 15:23:00,4,601.27,142,3,2,3,3,2,2,232,At Risk
14609,2011-09-28 12:54:00,4,601.56,73,3,2,3,3,2,2,232,At Risk
15366,2011-09-25 15:01:00,2,602.51,76,3,2,2,2,2,2,222,At Risk
16022,2011-03-24 13:16:00,1,602.6299999999999,261,4,1,2,2,2,2,122,At Risk
12707,2011-02-21 08:38:00,1,603.42,292,4,1,2,2,2,2,122,At Risk
16732,2011-11-08 09:54:00,1,603.75,32,2,3,1,1,2,2,312,Promising
12944,2011-11-04 11:04:00,2,604.51,36,2,3,2,2,2,2,322,Promising
17664,2011-11-21 11:29:00,2,604.6400000000001,19,2,3,2,2,2,2,322,Promising
14323,2011-08-17 11:37:00,2,605.06,115,3,2,2,2,2,2,222,At Risk
13233,2011-09-26 13:25:00,2,605.12,75,3,2,2,2,2,2,222,At Risk
17507,2011-03-23 11:48:00,2,605.58,262,4,1,3,3,2,2,132,At Risk
14133,2011-08-02 11:34:00,3,605.64,130,3,2,3,3,2,2,232,At Risk
17849,2011-05-05 13:46:00,4,605.8000000000001,219,4,1,3,3,2,2,132,At Risk
16718,2010-12-05 13:03:00,1,606.05,370,4,1,2,2,2,2,122,At Risk
17119,2011-12-06 14:40:00,2,606.91,4,1,4,2,2,2,2,422,Potential Loyalists
12933,2011-11-15 16:38:00,3,607.5300000000001,25,2,3,3,3,2,2,332,Need Attention
13933,2011-08-22 14:03:00,2,608.79,110,3,2,2,2,2,2,222,At Risk
16442,2011-12-08 11:43:00,3,609.3,2,1,4,3,3,2,2,432,Potential Loyalists
13357,2011-03-27 13:56:00,1,609.4,258,4,1,2,2,2,2,122,At Risk
14636,2011-11-03 16:12:00,2,609.8499999999999,37,2,3,2,2,2,2,322,Promising
15795,2011-07-13 10:43:00,1,610.01,150,4,1,1,1,2,2,112,Hibernating/Lost
13731,2011-05-04 14:33:00,2,610.59,220,4,1,3,3,2,2,132,At Risk
15645,2011-11-21 11:55:00,1,611.59,19,2,3,1,1,2,2,312,Promising
16763,2011-05-25 11:52:00,1,611.8499999999999,199,4,1,1,1,2,2,112,Hibernating/Lost
16109,2011-05-05 09:17:00,2,611.88,219,4,1,3,3,2,2,132,At Risk
15232,2011-08-18 16:27:00,2,612.0600000000001,114,3,2,2,2,2,2,222,At Risk
18149,2011-10-20 12:04:00,3,612.0799999999999,51,2,3,3,3,2,2,332,Need Attention
18022,2011-11-04 12:45:00,1,612.7199999999998,36,2,3,1,1,2,2,312,Promising
16116,2011-05-12 12:01:00,1,612.78,212,4,1,1,1,2,2,112,Hibernating/Lost
12603,2011-11-18 10:42:00,1,613.2,22,2,3,1,1,2,2,312,Promising
16566,2011-11-24 16:34:00,5,614.66,16,1,4,4,4,2,2,442,Potential Loyalists
15275,2011-11-02 11:20:00,1,615.14,38,2,3,1,1,2,2,312,Promising
14382,2011-11-13 16:18:00,1,615.49,27,2,3,1,1,2,2,312,Promising
14905,2011-07-05 12:41:00,2,616.15,158,4,1,2,2,2,2,122,At Risk
16311,2011-11-22 08:54:00,2,616.26,18,1,4,2,2,2,2,422,Potential Loyalists
14377,2011-06-01 13:32:00,2,617.0500000000001,192,4,1,3,3,2,2,132,At Risk
14593,2011-11-18 12:48:00,3,617.15,22,2,3,3,3,2,2,332,Need Attention
16268,2011-09-29 18:30:00,2,617.65,72,3,2,2,2,2,2,222,At Risk
16134,2011-11-18 10:05:00,2,618.0899999999999,22,2,3,2,2,2,2,322,Promising
13145,2011-10-31 12:45:00,4,618.52,40,2,3,3,3,2,2,332,Need Attention
16613,2011-09-30 15:52:00,1,618.5899999999999,71,3,2,1,1,2,2,212,Hibernating/Lost
16141,2011-09-12 13:11:00,1,620.4000000000001,89,3,2,1,1,2,2,212,Hibernating/Lost
13546,2011-11-27 14:50:00,3,621.09,13,1,4,3,3,2,2,432,Potential Loyalists
13402,2011-08-04 15:51:00,2,621.23,128,3,2,2,2,2,2,222,At Risk
14152,2011-09-25 12:54:00,2,621.29,76,3,2,2,2,2,2,222,At Risk
17640,2011-09-14 09:13:00,1,621.66,87,3,2,1,1,2,2,212,Hibernating/Lost
16915,2011-11-30 16:39:00,6,621.6800000000001,10,1,4,4,4,2,2,442,Potential Loyalists
18217,2011-11-10 13:18:00,2,621.75,30,2,3,2,2,2,2,322,Promising
15768,2011-08-16 10:48:00,3,621.8299999999999,116,3,2,3,3,2,2,232,At Risk
17460,2011-09-06 15:04:00,6,622.43,95,3,2,4,4,2,2,242,At Risk
12577,2011-11-04 13:24:00,3,622.65,36,2,3,3,3,2,2,332,Need Attention
15182,2011-07-08 13:37:00,2,622.8499999999999,155,4,1,2,2,2,2,122,At Risk
17499,2011-02-23 09:14:00,1,622.8799999999999,290,4,1,2,2,2,2,122,At Risk
12374,2011-11-14 15:37:00,1,622.93,26,2,3,1,1,2,2,312,Promising
15258,2011-06-24 12:30:00,2,623.1600000000001,169,4,1,2,2,2,2,122,At Risk
16431,2011-05-10 14:09:00,3,623.28,214,4,1,3,3,2,2,132,At Risk
15147,2011-04-13 15:57:00,1,623.5,241,4,1,1,1,2,2,112,Hibernating/Lost
16750,2011-10-26 12:48:00,5,623.9300000000001,45,2,3,4,4,2,2,342,Need Attention
16469,2011-11-16 12:25:00,4,625.4200000000001,24,2,3,3,3,2,2,332,Need Attention
15402,2011-07-14 12:17:00,2,626.35,149,4,1,2,2,2,2,122,At Risk
13914,2011-11-28 10:35:00,2,626.45,12,1,4,2,2,2,2,422,Potential Loyalists
14036,2011-02-28 09:26:00,1,626.65,285,4,1,2,2,2,2,122,At Risk
12461,2011-07-08 10:23:00,1,626.8800000000001,155,4,1,1,1,2,2,112,Hibernating/Lost
15028,2011-12-01 14:06:00,4,627.1300000000001,9,1,4,3,3,2,2,432,Potential Loyalists
13518,2011-09-15 10:29:00,1,627.1600000000001,86,3,2,1,1,2,2,212,Hibernating/Lost
14687,2011-08-25 11:59:00,1,628.3800000000001,107,3,2,1,1,2,2,212,Hibernating/Lost
13525,2011-11-25 12:01:00,2,628.78,15,1,4,2,2,2,2,422,Potential Loyalists
13046,2011-11-09 08:36:00,2,629.31,31,2,3,2,2,2,2,322,Promising
17990,2011-04-17 11:44:00,3,630.84,237,4,1,3,3,2,2,132,At Risk
16418,2011-10-26 12:39:00,3,631.12,45,2,3,3,3,2,2,332,Need Attention
13539,2011-09-15 10:18:00,3,631.34,86,3,2,3,3,2,2,232,At Risk
17985,2011-11-17 14:24:00,1,631.3499999999999,23,2,3,1,1,2,2,312,Promising
15244,2011-10-05 13:19:00,2,631.57,66,3,2,2,2,2,2,222,At Risk
14021,2011-07-07 15:46:00,3,631.9,156,4,1,3,3,2,2,132,At Risk
13822,2011-12-04 12:13:00,2,631.9999999999999,6,1,4,2,2,2,2,422,Potential Loyalists
12658,2011-11-21 10:22:00,1,632.0500000000001,19,2,3,1,1,2,2,312,Promising
18183,2011-04-26 15:26:00,2,632.0699999999999,228,4,1,3,3,2,2,132,At Risk
16306,2011-05-10 12:12:00,6,632.2699999999999,214,4,1,4,4,2,2,142,At Risk
14220,2011-04-06 13:23:00,2,632.4,248,4,1,3,3,2,2,132,At Risk
13892,2011-11-13 11:50:00,4,632.97,27,2,3,3,3,2,2,332,Need Attention
16139,2011-11-21 08:37:00,3,635.4100000000001,19,2,3,3,3,2,2,332,Need Attention
14000,2011-05-12 16:50:00,1,635.66,212,4,1,1,1,2,2,112,Hibernating/Lost
15773,2011-12-04 12:48:00,1,635.6800000000001,6,1,4,1,1,2,2,412,Promising
15829,2011-09-01 16:45:00,2,636.1400000000001,100,3,2,2,2,2,2,222,At Risk
14664,2011-11-20 10:59:00,2,636.24,20,2,3,2,2,2,2,322,Promising
14481,2011-06-28 10:38:00,2,636.51,165,4,1,2,2,2,2,122,At Risk
14128,2011-10-10 12:00:00,2,637.5000000000001,61,3,2,2,2,2,2,222,At Risk
14754,2011-10-26 12:01:00,2,638.0500000000001,45,2,3,2,2,2,2,322,Promising
18160,2011-10-13 15:50:00,2,638.0600000000001,58,3,2,2,2,2,2,222,At Risk
17515,2011-11-08 14:04:00,4,639.02,32,2,3,3,3,2,2,332,Need Attention
12421,2011-11-24 09:07:00,4,639.04,16,1,4,3,3,2,2,432,Potential Loyalists
15648,2011-05-19 15:53:00,2,639.5,205,4,1,3,3,2,2,132,At Risk
14301,2011-08-14 15:33:00,1,640.1399999999999,118,3,2,1,1,2,2,212,Hibernating/Lost
13318,2011-12-08 18:51:00,3,640.7600000000001,2,1,4,3,3,2,2,432,Potential Loyalists
13417,2011-12-05 08:49:00,2,640.8299999999999,5,1,4,2,2,2,2,422,Potential Loyalists
12616,2011-09-05 15:17:00,2,641.3000000000001,96,3,2,2,2,2,2,222,At Risk
18218,2011-05-12 12:53:00,2,641.9200000000001,212,4,1,3,3,2,2,132,At Risk
15297,2011-11-29 16:32:00,3,641.94,11,1,4,3,3,2,2,432,Potential Loyalists
17046,2011-07-05 14:24:00,1,642.02,158,4,1,1,1,2,2,112,Hibernating/Lost
17545,2011-10-27 14:04:00,3,642.3199999999999,44,2,3,3,3,2,2,332,Need Attention
15384,2011-06-23 10:57:00,2,642.4100000000001,170,4,1,2,2,2,2,122,At Risk
13034,2011-10-16 12:21:00,2,642.77,55,3,2,2,2,2,2,222,At Risk
14020,2011-11-23 09:22:00,2,642.8,17,1,4,2,2,2,2,422,Potential Loyalists
16383,2011-09-26 12:45:00,2,643.76,75,3,2,2,2,2,2,222,At Risk
14451,2011-10-10 13:38:00,2,643.9,61,3,2,2,2,2,2,222,At Risk
17312,2011-07-24 11:52:00,3,644.3,139,3,2,3,3,2,2,232,At Risk
14855,2011-08-12 14:02:00,2,645.65,120,3,2,2,2,2,2,222,At Risk
15651,2011-11-03 08:41:00,3,646.3,37,2,3,3,3,2,2,332,Need Attention
14044,2011-11-13 12:05:00,4,646.42,27,2,3,3,3,2,2,332,Need Attention
16734,2011-10-18 13:44:00,3,646.76,53,3,2,3,3,2,2,232,At Risk
16014,2011-11-02 12:04:00,3,646.83,38,2,3,3,3,2,2,332,Need Attention
17373,2011-10-30 15:28:00,4,646.9200000000001,41,2,3,3,3,2,2,332,Need Attention
17777,2011-11-15 12:02:00,3,647.5600000000001,25,2,3,3,3,2,2,332,Need Attention
16495,2011-12-06 13:20:00,3,648.26,4,1,4,3,3,2,2,432,Potential Loyalists
13240,2011-09-04 14:08:00,4,648.6999999999999,97,3,2,3,3,2,2,232,At Risk
14034,2011-11-17 14:02:00,3,648.8900000000001,23,2,3,3,3,2,2,332,Need Attention
17779,2011-11-18 14:15:00,3,650.32,22,2,3,3,3,2,2,332,Need Attention
16969,2011-10-31 13:12:00,3,650.41,40,2,3,3,3,2,2,332,Need Attention
15571,2011-11-28 10:02:00,4,650.4300000000001,12,1,4,3,3,2,2,432,Potential Loyalists
16056,2011-10-25 15:19:00,1,650.75,46,2,3,1,1,2,2,312,Promising
17523,2011-11-28 13:20:00,4,652.74,12,1,4,3,3,2,2,432,Potential Loyalists
14548,2011-07-12 12:19:00,2,652.8,151,4,1,2,2,2,2,122,At Risk
15031,2011-12-05 14:19:00,4,653.19,5,1,4,3,3,2,2,432,Potential Loyalists
15205,2011-09-15 19:36:00,2,653.24,86,3,2,2,2,2,2,222,At Risk
18121,2011-07-13 12:53:00,2,653.3000000000001,150,4,1,2,2,2,2,122,At Risk
13496,2011-11-29 10:58:00,2,653.3299999999999,11,1,4,2,2,2,2,422,Potential Loyalists
18151,2011-07-28 11:35:00,2,653.35,135,3,2,2,2,2,2,222,At Risk
17398,2011-08-17 09:48:00,3,653.38,115,3,2,3,3,2,2,232,At Risk
14651,2011-10-03 15:52:00,2,653.75,68,3,2,2,2,2,2,222,At Risk
16444,2011-10-24 13:50:00,4,654.6700000000001,47,2,3,3,3,2,2,332,Need Attention
14725,2011-11-15 12:42:00,1,655.5799999999999,25,2,3,1,1,2,2,312,Promising
14894,2011-09-15 13:51:00,1,655.75,86,3,2,1,1,2,2,212,Hibernating/Lost
16127,2011-10-31 13:58:00,1,656.25,40,2,3,1,1,2,2,312,Promising
17299,2011-11-28 12:01:00,4,656.61,12,1,4,3,3,2,2,432,Potential Loyalists
16708,2011-10-25 12:20:00,1,656.63,46,2,3,1,1,2,2,312,Promising
13049,2011-10-06 15:31:00,2,656.68,65,3,2,2,2,2,2,222,At Risk
16157,2011-11-24 11:41:00,3,656.69,16,1,4,3,3,2,2,432,Potential Loyalists
17321,2011-12-01 13:41:00,2,657.1600000000001,9,1,4,2,2,2,2,422,Potential Loyalists
15677,2011-10-21 15:36:00,1,657.2299999999999,50,2,3,1,1,2,2,312,Promising
17459,2011-10-27 13:25:00,2,657.3,44,2,3,2,2,2,2,322,Promising
12468,2011-06-05 11:36:00,2,657.54,188,4,1,3,3,2,2,132,At Risk
14818,2011-09-27 11:01:00,3,657.8,74,3,2,3,3,2,2,232,At Risk
16696,2011-07-27 14:23:00,4,657.8999999999999,136,3,2,3,3,2,2,232,At Risk
14150,2011-11-04 10:05:00,2,658.6400000000001,36,2,3,2,2,2,2,322,Promising
16357,2011-11-06 16:04:00,3,658.8800000000001,34,2,3,3,3,2,2,332,Need Attention
13759,2011-11-06 14:47:00,2,659.41,34,2,3,2,2,2,2,322,Promising
15492,2011-11-11 14:53:00,2,659.4599999999999,29,2,3,2,2,2,2,322,Promising
14603,2011-03-10 10:27:00,1,660.0,275,4,1,2,2,2,2,122,At Risk
13028,2011-11-17 11:10:00,2,661.3199999999999,23,2,3,2,2,2,2,322,Promising
16774,2011-10-03 12:41:00,4,661.52,68,3,2,3,3,2,2,232,At Risk
16573,2011-09-16 09:13:00,2,663.61,85,3,2,2,2,2,2,222,At Risk
14720,2011-12-04 12:02:00,3,663.81,6,1,4,3,3,3,3,433,Loyal Customers
15643,2011-06-01 07:38:00,3,664.0,192,4,1,3,3,3,3,133,Season customer
13596,2011-12-04 12:01:00,2,664.1099999999999,6,1,4,2,2,3,3,423,Potential Loyalists
16208,2011-10-26 11:36:00,2,664.26,45,2,3,2,2,3,3,323,Need Attention
17883,2011-12-06 17:49:00,4,664.34,4,1,4,3,3,3,3,433,Loyal Customers
13963,2011-02-04 14:43:00,4,664.54,309,4,1,3,3,3,3,133,Season customer
17105,2011-07-03 15:53:00,2,665.78,160,4,1,2,2,3,3,123,At Risk
15969,2011-12-07 11:06:00,3,666.0999999999999,3,1,4,3,3,3,3,433,Loyal Customers
12612,2011-09-26 15:35:00,1,668.04,75,3,2,1,1,3,3,213,Need Attention
13741,2011-09-29 09:19:00,3,668.4300000000001,72,3,2,3,3,3,3,233,At Risk
14342,2011-11-18 13:21:00,4,668.5600000000001,22,2,3,3,3,3,3,333,Loyal Customers
12418,2011-08-19 11:08:00,1,668.5799999999999,113,3,2,1,1,3,3,213,Need Attention
12475,2011-10-17 10:10:00,1,669.3800000000001,54,3,2,1,1,3,3,213,Need Attention
12838,2011-11-06 12:20:00,2,671.9499999999999,34,2,3,2,2,3,3,323,Need Attention
14628,2011-09-09 14:58:00,2,671.96,92,3,2,2,2,3,3,223,At Risk
13258,2011-11-28 09:31:00,3,672.83,12,1,4,3,3,3,3,433,Loyal Customers
14504,2011-10-23 16:00:00,4,673.26,48,2,3,3,3,3,3,333,Loyal Customers
13951,2011-06-16 16:43:00,3,674.4499999999999,177,4,1,3,3,3,3,133,Season customer
17749,2011-06-14 15:45:00,2,674.52,179,4,1,3,3,3,3,133,Season customer
13464,2011-10-12 15:01:00,1,674.68,59,3,2,1,1,3,3,213,Need Attention
13355,2011-08-09 14:48:00,1,674.7,123,3,2,1,1,3,3,213,Need Attention
13838,2011-12-04 11:00:00,4,674.82,6,1,4,3,3,3,3,433,Loyal Customers
17994,2011-08-10 11:41:00,4,674.8900000000001,122,3,2,3,3,3,3,233,At Risk
13325,2011-09-19 10:36:00,1,675.3,82,3,2,1,1,3,3,213,Need Attention
13607,2011-10-30 16:17:00,1,675.5099999999999,41,2,3,1,1,3,3,313,Need Attention
12942,2011-07-31 14:39:00,3,675.5999999999999,132,3,2,3,3,3,3,233,At Risk
18156,2011-11-27 12:24:00,2,675.6399999999999,13,1,4,2,2,3,3,423,Potential Loyalists
15574,2011-06-15 12:01:00,4,675.64,178,4,1,3,3,3,3,133,Season customer
17462,2011-10-10 13:56:00,2,675.6899999999999,61,3,2,2,2,3,3,223,At Risk
15626,2011-09-26 10:03:00,2,675.8,75,3,2,2,2,3,3,223,At Risk
16377,2011-03-17 15:41:00,1,676.2,268,4,1,2,2,3,3,123,At Risk
13040,2011-12-01 10:38:00,2,676.99,9,1,4,2,2,3,3,423,Potential Loyalists
13388,2011-07-31 12:52:00,2,677.1,132,3,2,2,2,3,3,223,At Risk
13548,2011-09-04 14:50:00,2,678.16,97,3,2,2,2,3,3,223,At Risk
13925,2011-09-08 12:47:00,4,678.25,93,3,2,3,3,3,3,233,At Risk
14788,2011-12-02 17:06:00,2,679.44,8,1,4,2,2,3,3,423,Potential Loyalists
13430,2011-11-21 08:19:00,2,679.45,19,2,3,2,2,3,3,323,Need Attention
15322,2011-09-15 09:34:00,1,679.6800000000001,86,3,2,1,1,3,3,213,Need Attention
16872,2011-09-23 16:05:00,3,680.02,78,3,2,3,3,3,3,233,At Risk
13524,2011-10-30 12:34:00,5,680.1800000000001,41,2,3,4,4,3,3,343,Loyal Customers
18082,2011-11-14 12:45:00,1,680.8399999999999,26,2,3,1,1,3,3,313,Need Attention
17397,2011-11-17 14:08:00,2,681.4100000000001,23,2,3,2,2,3,3,323,Need Attention
18135,2011-11-10 19:32:00,5,681.91,30,2,3,4,4,3,3,343,Loyal Customers
12465,2011-11-22 16:34:00,2,682.1899999999999,18,2,3,2,2,3,3,323,Need Attention
17341,2011-07-06 12:33:00,3,682.29,157,4,1,3,3,3,3,133,Season customer
15582,2011-11-15 09:55:00,3,682.91,25,2,3,3,3,3,3,333,Loyal Customers
14222,2011-06-15 16:42:00,1,683.17,178,4,1,1,1,3,3,113,Need Attention
17874,2011-06-07 12:54:00,6,683.46,186,4,1,4,4,3,3,143,Season customer
12422,2011-09-05 09:48:00,3,683.56,96,3,2,3,3,3,3,233,At Risk
15669,2011-10-30 16:03:00,4,684.34,41,2,3,3,3,3,3,333,Loyal Customers
16122,2011-09-27 15:34:00,4,684.42,74,3,2,3,3,3,3,233,At Risk
15038,2011-10-12 11:33:00,6,685.7400000000001,59,3,2,4,4,3,3,243,At Risk
12413,2011-10-04 09:00:00,3,686.1000000000001,67,3,2,3,3,3,3,233,At Risk
18196,2011-09-05 16:22:00,2,686.6300000000001,96,3,2,2,2,3,3,223,At Risk
16642,2011-12-05 11:31:00,2,688.3299999999999,5,1,4,2,2,3,3,423,Potential Loyalists
13799,2011-08-15 12:07:00,2,688.8599999999999,117,3,2,2,2,3,3,223,At Risk
17502,2011-11-30 13:13:00,4,689.1,10,1,4,3,3,3,3,433,Loyal Customers
15181,2011-10-04 13:58:00,3,689.48,67,3,2,3,3,3,3,233,At Risk
12735,2011-01-28 13:37:00,2,689.5699999999999,316,4,1,3,3,3,3,133,Season customer
18085,2011-01-13 15:17:00,2,689.9499999999999,331,4,1,3,3,3,3,133,Season customer
17796,2011-10-30 15:38:00,4,690.0,41,2,3,3,3,3,3,333,Loyal Customers
16212,2011-11-20 13:00:00,2,690.3399999999999,20,2,3,2,2,3,3,323,Need Attention
14880,2011-09-23 13:42:00,3,690.59,78,3,2,3,3,3,3,233,At Risk
17733,2011-11-01 08:16:00,2,692.1899999999999,39,2,3,2,2,3,3,323,Need Attention
17198,2011-11-16 10:39:00,3,692.22,24,2,3,3,3,3,3,333,Loyal Customers
14111,2011-11-25 13:44:00,4,692.85,15,1,4,3,3,3,3,433,Loyal Customers
12778,2011-11-20 11:30:00,6,693.23,20,2,3,4,4,3,3,343,Loyal Customers
13601,2011-10-25 17:31:00,2,693.32,46,2,3,2,2,3,3,323,Need Attention
14643,2011-06-22 14:41:00,2,693.8100000000001,171,4,1,2,2,3,3,123,At Risk
15053,2011-12-05 12:08:00,3,693.9499999999999,5,1,4,3,3,3,3,433,Loyal Customers
12925,2011-12-05 11:11:00,2,694.05,5,1,4,2,2,3,3,423,Potential Loyalists
15304,2011-10-10 10:23:00,8,694.4,61,3,2,4,4,3,3,243,At Risk
17884,2011-12-06 11:33:00,4,695.0699999999999,4,1,4,3,3,3,3,433,Loyal Customers
14959,2011-10-06 18:23:00,4,695.42,65,3,2,3,3,3,3,233,At Risk
14009,2011-05-25 15:47:00,2,695.61,199,4,1,3,3,3,3,133,Season customer
15700,2011-06-20 16:53:00,2,696.68,173,4,1,2,2,3,3,123,At Risk
15800,2011-08-24 14:23:00,2,696.89,108,3,2,2,2,3,3,223,At Risk
17472,2011-06-01 14:57:00,3,697.54,192,4,1,3,3,3,3,133,Season customer
14829,2011-11-10 16:16:00,4,697.5500000000001,30,2,3,3,3,3,3,333,Loyal Customers
17423,2011-10-24 13:36:00,2,698.41,47,2,3,2,2,3,3,323,Need Attention
12427,2011-11-18 08:56:00,3,699.8,22,2,3,3,3,3,3,333,Loyal Customers
17812,2011-11-27 11:47:00,4,699.8100000000001,13,1,4,3,3,3,3,433,Loyal Customers
17734,2011-10-17 12:33:00,3,700.6300000000001,54,3,2,3,3,3,3,233,At Risk
13238,2011-11-22 15:37:00,4,700.73,18,1,4,3,3,3,3,433,Loyal Customers
14356,2011-09-21 09:18:00,2,701.23,80,3,2,2,2,3,3,223,At Risk
14198,2011-11-21 16:35:00,4,701.4000000000001,19,2,3,3,3,3,3,333,Loyal Customers
14179,2011-10-30 12:07:00,2,701.5699999999999,41,2,3,2,2,3,3,323,Need Attention
16997,2011-02-24 17:28:00,3,702.0,289,4,1,3,3,3,3,133,Season customer
15103,2011-11-08 14:53:00,2,703.36,32,2,3,2,2,3,3,323,Need Attention
12883,2011-11-15 09:32:00,4,703.47,25,2,3,3,3,3,3,333,Loyal Customers
17974,2011-11-15 11:37:00,3,703.99,25,2,3,3,3,3,3,333,Loyal Customers
17934,2011-10-19 11:16:00,2,704.2499999999999,52,3,2,2,2,3,3,223,At Risk
16015,2011-12-06 10:58:00,3,704.26,4,1,4,3,3,3,3,433,Loyal Customers
